dlpe, 28672, 0.001, 27196, 114806, 11981899.781178422, 0.027196, 13577.489435372017
rsaeh, 32768, 0.001, 27196, 131190, 8743701.903620146, 0.027196, 9908.071540452229
dlpss, 32768, 0.001, 19716, 131187, 236224.1260298593, 0.019716, 194.05811953352944
dlpseh, 32768, 0.001, 21116, 131187, 348474.88121344254, 0.021116, 306.59981632096054
dlpseeh, 32768, 0.001, 21116, 131187, 348474.88121344254, 0.021116, 306.59981632096054
dlps, 32768, 0.001, 27196, 131190, 11875351.178902196, 0.027196, 13456.752110892672
dlpe, 32768, 0.001, 27196, 131190, 18440721.45558688, 0.027196, 20896.410862755867
rsaeh, 40960, 0.001, 27196, 163958, 17848241.35374431, 0.027196, 20225.032160684594
dlpss, 40960, 0.001, 21116, 163955, 400502.1363869676, 0.021116, 352.37512966446695
dlpseh, 40960, 0.001, 21116, 163958, 625851.1109816412, 0.021116, 550.6446691453473
dlpseeh, 40960, 0.001, 21116, 163958, 625851.1109816412, 0.021116, 550.6446691453473
dlps, 40960, 0.001, 27196, 163958, 24634241.57581161, 0.027196, 27914.701412323855
dlpe, 40960, 0.001, 30524, 163958, 34433882.39797842, 0.030524, 43794.159429828884
rsaeh, 49152, 0.001, 27196, 196726, 33055447.747433994, 0.027196, 37457.33153913396
dlpss, 49152, 0.001, 21116, 196726, 655519.2312489949, 0.021116, 576.7476702939074
dlpseh, 49152, 0.001, 22564, 196726, 962653.7320087968, 0.022564, 905.0549503769371
dlpseeh, 49152, 0.001, 22564, 196726, 962653.7320087968, 0.022564, 905.0549503769371
dlps, 49152, 0.001, 30524, 196726, 39536973.60844711, 0.030524, 50284.440934343314
dlpe, 49152, 0.001, 30524, 196726, 59429940.457727, 0.030524, 75584.97927215246
rsaeh, 57344, 0.001, 30524, 229494, 46955616.849538274, 0.030524, 59719.71869647109
dlpss, 57344, 0.001, 22564, 229494, 922489.6602575466, 0.022564, 867.2940289188034
dlpseh, 57344, 0.001, 22564, 229494, 1442676.6755146524, 0.022564, 1356.356521096359
dlpseeh, 57344, 0.001, 22564, 229494, 1442676.6755146524, 0.022564, 1356.356521096359
dlps, 57344, 0.001, 30524, 229494, 62737145.68452842, 0.030524, 79791.19311977272
dlpe, 57344, 0.001, 30524, 229494, 94379490.22892441, 0.030524, 120034.98165615369
rsaeh, 65536, 0.001, 30524, 262262, 70070147.48727427, 0.030524, 89117.54924589834
dlpss, 65536, 0.001, 22564, 262262, 1313230.13026432, 0.022564, 1234.6551941368382
dlpseh, 65536, 0.001, 24060, 262262, 1925402.4845148346, 0.02406, 1930.2159907261218
dlpseeh, 65536, 0.001, 24060, 262262, 1925402.4845148346, 0.02406, 1930.2159907261218
dlps, 65536, 0.001, 30524, 262262, 93656588.53237815, 0.030524, 119115.57118176293
dlpe, 65536, 0.001, 30524, 262262, 141024198.54310733, 0.030524, 179359.27651374202
