rsaeh, 49152, 1e-07, 516, 196727,6517882.160234326, 0.000516, 140.134466445038
rsaeh, 57344, 0.001, 30524, 229495,101626003.69326676, 0.030524, 129251.33903055312
rsaeh, 57344, 0.0001, 5156, 229495,39798702.18251272, 0.005156, 8550.087852209817
rsaeh, 57344, 1e-05, 1796, 229495,22133758.893725857, 0.001796, 1656.3429572138184
rsaeh, 57344, 1e-06, 764, 229495,22456180.046593197, 0.000764, 714.8550648165501
rsaeh, 57344, 1e-07, 516, 229495,10357130.034534609, 0.000516, 222.67829574249407
rsaeh, 65536, 0.001, 30524, 262263,151823603.6835037, 0.030524, 193094.31995146946
rsaeh, 65536, 0.0001, 5156, 262263,59457049.41330059, 0.005156, 12773.356115624076
rsaeh, 65536, 1e-05, 1796, 262263,33066605.336099695, 0.001796, 2474.4842993181273
rsaeh, 65536, 1e-06, 1060, 262263,24269790.643699404, 0.00106, 1071.915753430057
rsaeh, 65536, 1e-07, 516, 262263,15472975.951299103, 0.000516, 332.6689829529307
